StudyInstanceUID,SOPInstanceUID,annotationMode,labelName,data,qualitativeLabel,height,width,SeriesDescription,ImagerPixelSpacing,SeriesInstanceUID,ManufacturerModelName,PhotometricInterpretation,Split
1.3.6.1.4.1.14519.5.2.1.1239.1759.230312452001574112734605741351,1.3.6.1.4.1.14519.5.2.1.1239.1759.785378548973809156133781163252,bounding_box,Nipple,"{'x': 808.20847, 'y': 1685.76237, 'width': 173.59998, 'height': 136.40002}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13302329774375492538022287331081870743,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.230312452001574112734605741351,1.3.6.1.4.1.14519.5.2.1.1239.1759.785378548973809156133781163252,line,PNL,"{'vertices': [[873.67106, 1762.48689], [119.23894, 1284.38747]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13302329774375492538022287331081870743,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.230312452001574112734605741351,1.3.6.1.4.1.14519.5.2.1.1239.1759.785378548973809156133781163252,line,Pectoralis,"{'vertices': [[0, 1512.47156], [715.76664, 196.6016]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13302329774375492538022287331081870743,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.240969929137844688112062530250,1.3.6.1.4.1.14519.5.2.1.1239.1759.264085759243478892708189021866,bounding_box,Nipple,"{'x': 1115.95878, 'y': 1534.40276, 'width': 131.58704, 'height': 157.90442}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93849813786101502694814941533141054179,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.240969929137844688112062530250,1.3.6.1.4.1.14519.5.2.1.1239.1759.264085759243478892708189021866,line,PNL,"{'vertices': [[1165.41342, 1619.80868], [1893.4737, 1428.64201]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93849813786101502694814941533141054179,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.240969929137844688112062530250,1.3.6.1.4.1.14519.5.2.1.1239.1759.264085759243478892708189021866,line,Pectoralis,"{'vertices': [[1905.48077, 1477.38173], [1506.33354, 100.10448]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93849813786101502694814941533141054179,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.244353941773737440739170462913,1.3.6.1.4.1.14519.5.2.1.1239.1759.122482859650087059312479040808,bounding_box,Nipple,"{'x': 1160.52668, 'y': 1363.36237, 'width': 161.19995, 'height': 173.59998}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.80209617944844445711716335413050091788,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.244353941773737440739170462913,1.3.6.1.4.1.14519.5.2.1.1239.1759.122482859650087059312479040808,line,PNL,"{'vertices': [[1247.54578, 1451.06433], [1861.61844, 1073.84827]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.80209617944844445711716335413050091788,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.244353941773737440739170462913,1.3.6.1.4.1.14519.5.2.1.1239.1759.122482859650087059312479040808,line,Pectoralis,"{'vertices': [[1867.32668, 1074.02903], [1396.12668, 86.16237]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.80209617944844445711716335413050091788,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.250234983325665484711811735885,1.3.6.1.4.1.14519.5.2.1.1239.1759.108362795930822287449045596869,bounding_box,Nipple,"{'x': 957.99334, 'y': 1330.2957, 'width': 140.53333, 'height': 144.66663}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10442132210566321282574835547346878649,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.250234983325665484711811735885,1.3.6.1.4.1.14519.5.2.1.1239.1759.108362795930822287449045596869,line,PNL,"{'vertices': [[1037.00658, 1394.0433], [1852.84597, 1095.77944]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10442132210566321282574835547346878649,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.250234983325665484711811735885,1.3.6.1.4.1.14519.5.2.1.1239.1759.108362795930822287449045596869,line,Pectoralis,"{'vertices': [[1904.52668, 1231.0957], [1408.52668, 24.16237]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10442132210566321282574835547346878649,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.253607128234733941200070035342,1.3.6.1.4.1.14519.5.2.1.1239.1759.331755159535790934379747426021,bounding_box,Nipple,"{'x': 1085.14178, 'y': 1169.0957, 'width': 136.40002, 'height': 136.40002}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12755155375293857317757676242787308266,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.253607128234733941200070035342,1.3.6.1.4.1.14519.5.2.1.1239.1759.331755159535790934379747426021,line,PNL,"{'vertices': [[1171.93492, 1249.2976], [1895.66341, 999.2823]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12755155375293857317757676242787308266,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.253607128234733941200070035342,1.3.6.1.4.1.14519.5.2.1.1239.1759.331755159535790934379747426021,line,Pectoralis,"{'vertices': [[1904.43588, 999.2823], [1632.48942, 34.31098]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12755155375293857317757676242787308266,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.256420457890479116333457460865,1.3.6.1.4.1.14519.5.2.1.1239.1759.113988492144649433863201132431,bounding_box,Nipple,"{'x': 547.80843, 'y': 1450.16237, 'width': 206.66669, 'height': 148.79993}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.32349728475667207969744431709568805226,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.256420457890479116333457460865,1.3.6.1.4.1.14519.5.2.1.1239.1759.113988492144649433863201132431,line,PNL,"{'vertices': [[693.8355, 1516.85783], [22.74181, 1249.2976]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.32349728475667207969744431709568805226,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.256420457890479116333457460865,1.3.6.1.4.1.14519.5.2.1.1239.1759.113988492144649433863201132431,line,Pectoralis,"{'vertices': [[0.81064, 1249.2976], [408.73033, 69.40085]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.32349728475667207969744431709568805226,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.256535836883140122773337732260,1.3.6.1.4.1.14519.5.2.1.1239.1759.118216155819591928816800369307,bounding_box,Nipple,"{'x': 386.60843, 'y': 1429.4957, 'width': 186, 'height': 148.80005}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72555971177941472086514839197060771259,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.256535836883140122773337732260,1.3.6.1.4.1.14519.5.2.1.1239.1759.118216155819591928816800369307,line,PNL,"{'vertices': [[527.15863, 1525.6303], [84.14907, 1227.36643]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72555971177941472086514839197060771259,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.256535836883140122773337732260,1.3.6.1.4.1.14519.5.2.1.1239.1759.118216155819591928816800369307,line,Pectoralis,"{'vertices': [[18.35557, 1341.4085], [632.42823, 108.87695]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72555971177941472086514839197060771259,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.257233756005123334296113273814,1.3.6.1.4.1.14519.5.2.1.1239.1759.201063483613296031951591761497,bounding_box,Nipple,"{'x': 1329.99334, 'y': 1247.62903, 'width': 190.1333, 'height': 177.73328}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.70872951076287929919427013031191060933,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.257233756005123334296113273814,1.3.6.1.4.1.14519.5.2.1.1239.1759.201063483613296031951591761497,line,PNL,"{'vertices': [[1396.67771, 1363.33967], [1861.61844, 1144.028]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.70872951076287929919427013031191060933,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.257233756005123334296113273814,1.3.6.1.4.1.14519.5.2.1.1239.1759.201063483613296031951591761497,line,Pectoralis,"{'vertices': [[1908.66001, 1251.76237], [1491.19334, 53.0957]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.70872951076287929919427013031191060933,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.261586285253147202748576705366,1.3.6.1.4.1.14519.5.2.1.1239.1759.410525854838295851533901380895,bounding_box,Nipple,"{'x': 527.14173, 'y': 1280.6957, 'width': 148.80005, 'height': 136.40002}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13375737388423841239453230841142341528,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.261586285253147202748576705366,1.3.6.1.4.1.14519.5.2.1.1239.1759.410525854838295851533901380895,line,PNL,"{'vertices': [[592.95213, 1350.18097], [22.74181, 1082.6207]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13375737388423841239453230841142341528,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.261586285253147202748576705366,1.3.6.1.4.1.14519.5.2.1.1239.1759.410525854838295851533901380895,line,Pectoralis,"{'vertices': [[404.3441, 7.99358], [0.81064, 1122.09684]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13375737388423841239453230841142341528,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.264205517854598090913541685102,1.3.6.1.4.1.14519.5.2.1.1239.1759.114532348037884098991545513592,bounding_box,Nipple,"{'x': 1143.99334, 'y': 1334.42903, 'width': 169.46667, 'height': 144.66675}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.87988745554030156157745036625808260010,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.264205517854598090913541685102,1.3.6.1.4.1.14519.5.2.1.1239.1759.114532348037884098991545513592,line,PNL,"{'vertices': [[1221.22838, 1411.58823], [1839.68727, 1139.64177]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.87988745554030156157745036625808260010,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.264205517854598090913541685102,1.3.6.1.4.1.14519.5.2.1.1239.1759.114532348037884098991545513592,line,Pectoralis,"{'vertices': [[1914, 1288.77367], [1440.54003, 117.64942]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.87988745554030156157745036625808260010,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.264325000120473392571783669591,1.3.6.1.4.1.14519.5.2.1.1239.1759.882615631125051021583293855332,bounding_box,Nipple,"{'x': 605.67515, 'y': 1516.2957, 'width': 190.1333, 'height': 157.06665}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.48473491801305318517465609898897255741,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.264325000120473392571783669591,1.3.6.1.4.1.14519.5.2.1.1239.1759.882615631125051021583293855332,line,PNL,"{'vertices': [[702.60796, 1582.65133], [0.81064, 1227.36643]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.48473491801305318517465609898897255741,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.264325000120473392571783669591,1.3.6.1.4.1.14519.5.2.1.1239.1759.882615631125051021583293855332,line,Pectoralis,"{'vertices': [[-3.57559, 1236.1389], [351.70928, 69.40085]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.48473491801305318517465609898897255741,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.265352576590551678722021620437,1.3.6.1.4.1.14519.5.2.1.1239.1759.308470170082739061710541738940,bounding_box,Nipple,"{'x': 444.47513, 'y': 1425.36237, 'width': 157.06668, 'height': 157.06665}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10493269243541875652273814868739580149,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.265352576590551678722021620437,1.3.6.1.4.1.14519.5.2.1.1239.1759.308470170082739061710541738940,line,PNL,"{'vertices': [[562.2485, 1525.6303], [13.96934, 1205.43527]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10493269243541875652273814868739580149,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.265352576590551678722021620437,1.3.6.1.4.1.14519.5.2.1.1239.1759.308470170082739061710541738940,line,Pectoralis,"{'vertices': [[13.96934, 1209.8215], [544.70356, 73.78708]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10493269243541875652273814868739580149,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.272729400260677083492804734979,1.3.6.1.4.1.14519.5.2.1.1239.1759.336754586118105046772891377819,bounding_box,Nipple,"{'x': 498.20845, 'y': 1677.4957, 'width': 128.13333, 'height': 161.20007}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.31193591731995931965215008877431795409,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.272729400260677083492804734979,1.3.6.1.4.1.14519.5.2.1.1239.1759.336754586118105046772891377819,line,PNL,"{'vertices': [[571.02096, 1762.48689], [0.81064, 1367.7259]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.31193591731995931965215008877431795409,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.272729400260677083492804734979,1.3.6.1.4.1.14519.5.2.1.1239.1759.336754586118105046772891377819,line,Pectoralis,"{'vertices': [[0, 1367.72587], [452.59267, 157.12552]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.31193591731995931965215008877431795409,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.272938898385188698885544960770,1.3.6.1.4.1.14519.5.2.1.1239.1759.100881239938783063018498793527,bounding_box,Nipple,"{'x': 737.94182, 'y': 1115.36237, 'width': 136.39996, 'height': 152.93335}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.71243015860133593262955359020705549440,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.272938898385188698885544960770,1.3.6.1.4.1.14519.5.2.1.1239.1759.100881239938783063018498793527,line,PNL,"{'vertices': [[785.94639, 1174.73163], [44.67297, 867.69531]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.71243015860133593262955359020705549440,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.272938898385188698885544960770,1.3.6.1.4.1.14519.5.2.1.1239.1759.100881239938783063018498793527,line,Pectoralis,"{'vertices': [[-3.57559, 994.89607], [408.73033, 34.31098]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.71243015860133593262955359020705549440,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.274625350653228675109238421516,1.3.6.1.4.1.14519.5.2.1.1239.1759.361809424082269677054681345769,bounding_box,Nipple,"{'x': 536.39331, 'y': 1231.0957, 'width': 190.13336, 'height': 219.06677}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12473576713509940490686724630240607964,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.274625350653228675109238421516,1.3.6.1.4.1.14519.5.2.1.1239.1759.361809424082269677054681345769,line,PNL,"{'vertices': [[664.17675, 1319.47733], [80.80773, 1205.43527]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12473576713509940490686724630240607964,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.274625350653228675109238421516,1.3.6.1.4.1.14519.5.2.1.1239.1759.361809424082269677054681345769,line,Pectoralis,"{'vertices': [[10.628, 1472.9955], [365.91289, 152.73928]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12473576713509940490686724630240607964,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.277092788178890844249952086791,1.3.6.1.4.1.14519.5.2.1.1239.1759.337390342223508045958204762068,bounding_box,Nipple,"{'x': 477.5418, 'y': 1388.16237, 'width': 165.33331, 'height': 214.93335}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.49823790027710681351371677906943864928,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.277092788178890844249952086791,1.3.6.1.4.1.14519.5.2.1.1239.1759.337390342223508045958204762068,line,PNL,"{'vertices': [[579.79343, 1494.92666], [62.21791, 1236.1389]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.49823790027710681351371677906943864928,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.277092788178890844249952086791,1.3.6.1.4.1.14519.5.2.1.1239.1759.337390342223508045958204762068,line,Pectoralis,"{'vertices': [[13.1587, 1376.49826], [483.2963, 34.31098]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.49823790027710681351371677906943864928,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.282496604340877570787960588332,1.3.6.1.4.1.14519.5.2.1.1239.1759.147170876568097842833824940997,bounding_box,Nipple,"{'x': 683.96692, 'y': 1434.16023, 'width': 147.68243, 'height': 167.37341}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.21183540602559754197907351671990404936,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.282496604340877570787960588332,1.3.6.1.4.1.14519.5.2.1.1239.1759.147170876568097842833824940997,line,PNL,"{'vertices': [[749.97136, 1509.84408], [3.64752, 1172.7946]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.21183540602559754197907351671990404936,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.282496604340877570787960588332,1.3.6.1.4.1.14519.5.2.1.1239.1759.147170876568097842833824940997,line,Pectoralis,"{'vertices': [[7.0868, 1169.35532], [364.77196, 316.41379]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.21183540602559754197907351671990404936,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.285177469992943109892011785903,1.3.6.1.4.1.14519.5.2.1.1239.1759.143371229313797852013330646028,bounding_box,Nipple,"{'x': 1222.52668, 'y': 1516.2957, 'width': 161.20007, 'height': 157.06665}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12704742226632949886495924129764577931,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.285177469992943109892011785903,1.3.6.1.4.1.14519.5.2.1.1239.1759.143371229313797852013330646028,line,PNL,"{'vertices': [[1304.56681, 1591.4238], [1839.68727, 1214.20773]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12704742226632949886495924129764577931,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.285177469992943109892011785903,1.3.6.1.4.1.14519.5.2.1.1239.1759.143371229313797852013330646028,line,Pectoralis,"{'vertices': [[1908.66001, 1342.6957], [1239.06001, 168.82903]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12704742226632949886495924129764577931,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.290330279444259650266543965710,1.3.6.1.4.1.14519.5.2.1.1239.1759.292138933102480930970168756770,bounding_box,Nipple,"{'x': 1189.46001, 'y': 1429.4957, 'width': 173.59998, 'height': 132.26672}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.96444626306081965648041408858710949178,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.290330279444259650266543965710,1.3.6.1.4.1.14519.5.2.1.1239.1759.292138933102480930970168756770,line,PNL,"{'vertices': [[1278.24941, 1503.69913], [1848.45974, 1161.57293]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.96444626306081965648041408858710949178,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.290330279444259650266543965710,1.3.6.1.4.1.14519.5.2.1.1239.1759.292138933102480930970168756770,line,Pectoralis,"{'vertices': [[1908.6601, 1251.76242], [1280.39334, 82.02903]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.96444626306081965648041408858710949178,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.291222066778738354302698804094,1.3.6.1.4.1.14519.5.2.1.1239.1759.299977001238731277081339690656,bounding_box,Nipple,"{'x': 510.60841, 'y': 1479.0957, 'width': 235.60004, 'height': 181.86658}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11367744182700836917558921935778388307,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.291222066778738354302698804094,1.3.6.1.4.1.14519.5.2.1.1239.1759.299977001238731277081339690656,line,PNL,"{'vertices': [[654.3594, 1578.2651], [13.96934, 1165.95917]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11367744182700836917558921935778388307,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.291222066778738354302698804094,1.3.6.1.4.1.14519.5.2.1.1239.1759.299977001238731277081339690656,line,Pectoralis,"{'vertices': [[9.58311, 1170.3454], [474.52383, 113.26318]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11367744182700836917558921935778388307,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.298671700695176277479997753714,1.3.6.1.4.1.14519.5.2.1.1239.1759.701383157809482000908805527652,bounding_box,Nipple,"{'x': 444.47508, 'y': 1528.6957, 'width': 169.46671, 'height': 177.73328}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.87890177503814095230593612306388434694,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.298671700695176277479997753714,1.3.6.1.4.1.14519.5.2.1.1239.1759.701383157809482000908805527652,line,PNL,"{'vertices': [[557.86226, 1630.89989], [31.51428, 1253.68379]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.87890177503814095230593612306388434694,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.298671700695176277479997753714,1.3.6.1.4.1.14519.5.2.1.1239.1759.701383157809482000908805527652,line,Pectoralis,"{'vertices': [[18.35557, 1280.00123], [579.79343, 86.94578]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.87890177503814095230593612306388434694,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.301461645574790052899613708426,1.3.6.1.4.1.14519.5.2.1.1239.1759.292084388840161487377019147552,bounding_box,Nipple,"{'x': 867.06001, 'y': 1474.96237, 'width': 194.26672, 'height': 181.8667}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.76465519935070589524273412974631930794,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.301461645574790052899613708426,1.3.6.1.4.1.14519.5.2.1.1239.1759.292084388840161487377019147552,line,PNL,"{'vertices': [[975.59931, 1560.72016], [1883.5496, 1152.80047]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.76465519935070589524273412974631930794,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.301461645574790052899613708426,1.3.6.1.4.1.14519.5.2.1.1239.1759.292084388840161487377019147552,line,Pectoralis,"{'vertices': [[1905.48077, 1183.5041], [1453.69874, 56.24215]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.76465519935070589524273412974631930794,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.301863979595967671101066623989,1.3.6.1.4.1.14519.5.2.1.1239.1759.285007691101629100755630229215,bounding_box,Nipple,"{'x': 1243.19334, 'y': 1140.16237, 'width': 227.33337, 'height': 186}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.25790041456155099813429193282792634313,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.301863979595967671101066623989,1.3.6.1.4.1.14519.5.2.1.1239.1759.285007691101629100755630229215,line,PNL,"{'vertices': [[1370.36031, 1227.36643], [1901.09453, 1082.62074]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.25790041456155099813429193282792634313,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.301863979595967671101066623989,1.3.6.1.4.1.14519.5.2.1.1239.1759.285007691101629100755630229215,line,Pectoralis,"{'vertices': [[1905.48077, 1078.2345], [1620.37561, 51.85592]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.25790041456155099813429193282792634313,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.308558759169034246388812657661,1.3.6.1.4.1.14519.5.2.1.1239.1759.291669043319765654489727665989,bounding_box,Nipple,"{'x': 1119.19334, 'y': 1590.6957, 'width': 206.66675, 'height': 157.06665}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.86103695238993635995210997626449032827,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.308558759169034246388812657661,1.3.6.1.4.1.14519.5.2.1.1239.1759.291669043319765654489727665989,line,PNL,"{'vertices': [[1216.84214, 1652.83106], [1901.09453, 1293.15993]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.86103695238993635995210997626449032827,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.308558759169034246388812657661,1.3.6.1.4.1.14519.5.2.1.1239.1759.291669043319765654489727665989,line,Pectoralis,"{'vertices': [[1914, 1293.15991], [1501.94731, 29.92475]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.86103695238993635995210997626449032827,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.311499661516979774144471876441,1.3.6.1.4.1.14519.5.2.1.1239.1759.578502326906221102642162187271,bounding_box,Nipple,"{'x': 1225.61461, 'y': 1411.58823, 'width': 197.38049, 'height': 166.67688}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.80160757589380297706835837371527816667,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.311499661516979774144471876441,1.3.6.1.4.1.14519.5.2.1.1239.1759.578502326906221102642162187271,line,PNL,"{'vertices': [[1295.56944, 1493.72002], [1897.54108, 1119.52144]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.80160757589380297706835837371527816667,,,Test
